Subscription,ResourceType,Name,ServiceName,Size,Status,VNet,Subnet,Location,ResourceGroup,ResourceId
JCroweQS,Microsoft.Compute/virtualMachines/extensions,qsuevmprdapi000/IaaSDiagnostics,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdapi000/extensions/IaaSDiagnostics
JCroweQS,Microsoft.Compute/virtualMachines/extensions,qsuevmprdftd001/Microsoft.Powershell.DSC,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdftd001/extensions/Microsoft.Powershell.DSC
JCroweQS,Microsoft.Compute/virtualMachines/extensions,qsuevmprdftd001/IaaSDiagnostics,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdftd001/extensions/IaaSDiagnostics
JCroweQS,Microsoft.Compute/virtualMachines/extensions,qsuevmprdwhl000/Microsoft.Powershell.DSC,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdwhl000/extensions/Microsoft.Powershell.DSC
JCroweQS,Microsoft.DocumentDb/databaseAccounts,qsuesbprddat000,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.DocumentDb/databaseAccounts/qsuesbprddat000
JCroweQS,Microsoft.DocumentDb/databaseAccounts,qsueddprddat000,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.DocumentDb/databaseAccounts/qsueddprddat000
JCroweQS,microsoft.insights/actiongroups,QS-OMS-WS_AG_1,,,,,,global,qs-oms-rg,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qs-oms-rg/providers/microsoft.insights/actiongroups/QS-OMS-WS_AG_1
JCroweQS,Microsoft.KeyVault/vaults,QSinf,,,,,,eastus,QS-OMS-RG,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/QS-OMS-RG/providers/Microsoft.KeyVault/vaults/QSinf
JCroweQS,Microsoft.KeyVault/vaults,qsuekvdeployprod,,,,,,eastus,qsuergdeployprod,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergdeployprod/providers/Microsoft.KeyVault/vaults/qsuekvdeployprod
JCroweQS,Microsoft.KeyVault/vaults,qskvueprddashboard,,,,,,eastus,qsuergprdmanagement,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprdmanagement/providers/Microsoft.KeyVault/vaults/qskvueprddashboard
JCroweQS,Microsoft.KeyVault/vaults,qskvueprddeploy,,,,,,eastus,qsuergprdmanagement,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprdmanagement/providers/Microsoft.KeyVault/vaults/qskvueprddeploy
JCroweQS,Microsoft.KeyVault/vaults,qskvuedevdeploy,,,,,,eastus,qsrguedevmanagement,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsrguedevmanagement/providers/Microsoft.KeyVault/vaults/qskvuedevdeploy
JCroweQS,Microsoft.KeyVault/vaults,qsuekvprdprivate,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.KeyVault/vaults/qsuekvprdprivate
JCroweQS,Microsoft.KeyVault/vaults,qsuekvprddeploy,,,,,,eastus,qsuergprdmanagement,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprdmanagement/providers/Microsoft.KeyVault/vaults/qsuekvprddeploy
JCroweQS,Microsoft.KeyVault/vaults,qsuekvprddashboard,,,,,,eastus,qsuergprdmanagement,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprdmanagement/providers/Microsoft.KeyVault/vaults/qsuekvprddashboard
JCroweQS,Microsoft.MachineLearning/commitmentPlans,Production ML,,,,,,southcentralus,qsmlscprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsmlscprd000/providers/Microsoft.MachineLearning/commitmentPlans/Production ML
JCroweQS,Microsoft.MachineLearning/Workspaces,qsmlsctest0001,,,,,,southcentralus,qsmlscprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsmlscprd000/providers/Microsoft.MachineLearning/Workspaces/qsmlsctest0001
JCroweQS,Microsoft.MachineLearning/Workspaces,qsmlssmoodys,,,,,,southcentralus,qsmlscprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsmlscprd000/providers/Microsoft.MachineLearning/Workspaces/qsmlssmoodys
JCroweQS,Microsoft.Network/loadBalancers,qsuelbprdwhl,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Network/loadBalancers/qsuelbprdwhl
JCroweQS,Microsoft.Network/loadBalancers,qsuelbprdapi,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Network/loadBalancers/qsuelbprdapi
JCroweQS,Microsoft.Network/loadBalancers,qsuelbprdftd,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Network/loadBalancers/qsuelbprdftd
JCroweQS,Microsoft.Network/networkInterfaces,qsueniprdapi0,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Network/networkInterfaces/qsueniprdapi0
JCroweQS,Microsoft.Network/networkInterfaces,qsueniprdapi1,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Network/networkInterfaces/qsueniprdapi1
JCroweQS,Microsoft.Network/networkInterfaces,qsueniprdwhl0,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Network/networkInterfaces/qsueniprdwhl0
JCroweQS,Microsoft.Network/networkInterfaces,qsueniprdwhl1,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Network/networkInterfaces/qsueniprdwhl1
JCroweQS,Microsoft.Network/networkInterfaces,qsueniprdftd0,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Network/networkInterfaces/qsueniprdftd0
JCroweQS,Microsoft.Network/networkInterfaces,qsueniprdftd1,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Network/networkInterfaces/qsueniprdftd1
JCroweQS,Microsoft.Network/networkSecurityGroups,qsuensprdnsg000,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Network/networkSecurityGroups/qsuensprdnsg000
JCroweQS,Microsoft.Network/publicIPAddresses,publicIpAddressapi,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Network/publicIPAddresses/publicIpAddressapi
JCroweQS,Microsoft.Network/publicIPAddresses,publicIpAddresswhl,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Network/publicIPAddresses/publicIpAddresswhl
JCroweQS,Microsoft.Network/publicIPAddresses,publicIpAddressftd,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Network/publicIPAddresses/publicIpAddressftd
JCroweQS,Microsoft.Network/virtualNetworks,qsueagprddmz000,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Network/virtualNetworks/qsueagprddmz000
JCroweQS,Microsoft.Network/virtualNetworks,qsuevnprdnet000,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Network/virtualNetworks/qsuevnprdnet000
JCroweQS,Microsoft.OperationalInsights/workspaces,QS-OMS-WS,,,,,,eastus,QS-OMS-RG,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/QS-OMS-RG/providers/Microsoft.OperationalInsights/workspaces/QS-OMS-WS
JCroweQS,Microsoft.OperationsManagement/solutions,DnsAnalytics(QS-OMS-WS),,,,,,eastus,qs-oms-rg,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qs-oms-rg/providers/Microsoft.OperationsManagement/solutions/DnsAnalytics(QS-OMS-WS)
JCroweQS,Microsoft.OperationsManagement/solutions,ADAssessment(QS-OMS-WS),,,,,,eastus,qs-oms-rg,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qs-oms-rg/providers/Microsoft.OperationsManagement/solutions/ADAssessment(QS-OMS-WS)
JCroweQS,Microsoft.OperationsManagement/solutions,Security(QS-OMS-WS),,,,,,eastus,qs-oms-rg,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qs-oms-rg/providers/Microsoft.OperationsManagement/solutions/Security(QS-OMS-WS)
JCroweQS,Microsoft.OperationsManagement/solutions,ADReplication(QS-OMS-WS),,,,,,eastus,qs-oms-rg,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qs-oms-rg/providers/Microsoft.OperationsManagement/solutions/ADReplication(QS-OMS-WS)
JCroweQS,Microsoft.OperationsManagement/solutions,AzureActivity(QS-OMS-WS),,,,,,eastus,qs-oms-rg,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qs-oms-rg/providers/Microsoft.OperationsManagement/solutions/AzureActivity(QS-OMS-WS)
JCroweQS,Microsoft.OperationsManagement/solutions,AntiMalware(QS-OMS-WS),,,,,,eastus,qs-oms-rg,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qs-oms-rg/providers/Microsoft.OperationsManagement/solutions/AntiMalware(QS-OMS-WS)
JCroweQS,Microsoft.OperationsManagement/solutions,AgentHealthAssessment(QS-OMS-WS),,,,,,eastus,qs-oms-rg,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qs-oms-rg/providers/Microsoft.OperationsManagement/solutions/AgentHealthAssessment(QS-OMS-WS)
JCroweQS,Microsoft.ServiceBus/namespaces,qsuesbprdbus000,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.ServiceBus/namespaces/qsuesbprdbus000
JCroweQS,Microsoft.Sql/servers,qswuasprdsql000,,,,,,westus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Sql/servers/qswuasprdsql000
JCroweQS,Microsoft.Sql/servers,qsueasprdsql000,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Sql/servers/qsueasprdsql000
JCroweQS,Microsoft.Sql/servers,qsuwasprdsql000,,,,,,westus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Sql/servers/qsuwasprdsql000
JCroweQS,Microsoft.Sql/servers/databases,qsueasprdsql000/qs_data_production,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Sql/servers/qsueasprdsql000/databases/qs_data_production
JCroweQS,Microsoft.Sql/servers/databases,qsueasprdsql000/qs_diganostics_production,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Sql/servers/qsueasprdsql000/databases/qs_diganostics_production
JCroweQS,Microsoft.Sql/servers/databases,qswuasprdsql000/qs_data_production,,,,,,westus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Sql/servers/qswuasprdsql000/databases/qs_data_production
JCroweQS,Microsoft.Sql/servers/databases,qswuasprdsql000/qs_diganostics_production,,,,,,westus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Sql/servers/qswuasprdsql000/databases/qs_diganostics_production
JCroweQS,Microsoft.Storage/storageAccounts,qsuestprdvhd000,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Storage/storageAccounts/qsuestprdvhd000
JCroweQS,Microsoft.Storage/storageAccounts,qsuestprdpreapproval,,,,,,eastus,qsuergprdpreapproval,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprdpreapproval/providers/Microsoft.Storage/storageAccounts/qsuestprdpreapproval
JCroweQS,Microsoft.Storage/storageAccounts,qsuergprd000diag338,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Storage/storageAccounts/qsuergprd000diag338
JCroweQS,Microsoft.Storage/storageAccounts,qsuergprd000diag107,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Storage/storageAccounts/qsuergprd000diag107
JCroweQS,Microsoft.Storage/storageAccounts,qsmlssmoodysstorage,,,,,,southcentralus,qsmlscprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsmlscprd000/providers/Microsoft.Storage/storageAccounts/qsmlssmoodysstorage
JCroweQS,Microsoft.Storage/storageAccounts,qsuestprddat000,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Storage/storageAccounts/qsuestprddat000
JCroweQS,Microsoft.Storage/storageAccounts,qsuergprd000diag779,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Storage/storageAccounts/qsuergprd000diag779
JCroweQS,Microsoft.Storage/storageAccounts,qsuergprd000diag649,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Storage/storageAccounts/qsuergprd000diag649
LASO Core Production,Microsoft.Automation/automationAccounts,qsuergprd000-automation-account,,,,,,eastus2,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Automation/automationAccounts/qsuergprd000-automation-account
LASO Core Production,Microsoft.Automation/automationAccounts/configurations,qsuergprd000-automation-account/QSPlatform,,,,,,eastus2,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Automation/automationAccounts/qsuergprd000-automation-account/configurations/QSPlatform
LASO Core Production,Microsoft.Compute/availabilitySets,qsueasprdwhl,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/availabilitySets/qsueasprdwhl
LASO Core Production,Microsoft.Compute/availabilitySets,qsueasprdftd,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/availabilitySets/qsueasprdftd
LASO Core Production,Microsoft.Compute/availabilitySets,qsueasprdapi,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/availabilitySets/qsueasprdapi
LASO Core Production,Microsoft.Compute/virtualMachines,qsuevmprdftd001,,Standard_D1,Running,qsueniprdwhl1,Succeeded,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdftd001
LASO Core Production,Microsoft.Compute/virtualMachines,qsuevmprdwhl000,,Standard_D1,Running,qsueniprdwhl1,Succeeded,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdwhl000
LASO Core Production,Microsoft.Compute/virtualMachines,qsuevmprdwhl001,,Standard_D1,Running,qsueniprdwhl1,Succeeded,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdwhl001
LASO Core Production,Microsoft.Compute/virtualMachines,qsuevmprdapi000,,Standard_D1,Running,qsueniprdwhl1,Succeeded,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdapi000
LASO Core Production,Microsoft.Compute/virtualMachines,qsuevmprdapi001,,Standard_D1,Running,qsueniprdwhl1,Succeeded,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdapi001
LASO Core Production,Microsoft.Compute/virtualMachines,qsuevmprdftd000,,Standard_D1,Running,qsueniprdwhl1,Succeeded,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdftd000
LASO Core Production,Microsoft.Compute/virtualMachines/extensions,qsuevmprdftd001/IaaSDiagnostics,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdftd001/extensions/IaaSDiagnostics
LASO Core Production,Microsoft.Compute/virtualMachines/extensions,qsuevmprdftd001/Microsoft.Powershell.DSC,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdftd001/extensions/Microsoft.Powershell.DSC
LASO Core Production,Microsoft.Compute/virtualMachines/extensions,qsuevmprdapi001/IaaSDiagnostics,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdapi001/extensions/IaaSDiagnostics
LASO Core Production,Microsoft.Compute/virtualMachines/extensions,qsuevmprdapi001/Microsoft.Powershell.DSC,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdapi001/extensions/Microsoft.Powershell.DSC
LASO Core Production,Microsoft.Compute/virtualMachines/extensions,qsuevmprdftd000/Microsoft.Powershell.DSC,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdftd000/extensions/Microsoft.Powershell.DSC
LASO Core Production,Microsoft.Compute/virtualMachines/extensions,qsuevmprdwhl001/Microsoft.Powershell.DSC,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdwhl001/extensions/Microsoft.Powershell.DSC
LASO Core Production,Microsoft.Compute/virtualMachines/extensions,qsuevmprdftd000/IaaSDiagnostics,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdftd000/extensions/IaaSDiagnostics
LASO Core Production,Microsoft.Compute/virtualMachines/extensions,qsuevmprdapi000/IaaSDiagnostics,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdapi000/extensions/IaaSDiagnostics
LASO Core Production,Microsoft.Compute/virtualMachines/extensions,qsuevmprdapi000/Microsoft.Powershell.DSC,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdapi000/extensions/Microsoft.Powershell.DSC
LASO Core Production,Microsoft.Compute/virtualMachines/extensions,qsuevmprdwhl000/Microsoft.Powershell.DSC,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.Compute/virtualMachines/qsuevmprdwhl000/extensions/Microsoft.Powershell.DSC
LASO Core Production,Microsoft.DocumentDb/databaseAccounts,qsueddprddat000,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.DocumentDb/databaseAccounts/qsueddprddat000
LASO Core Production,Microsoft.DocumentDb/databaseAccounts,qsuesbprddat000,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.DocumentDb/databaseAccounts/qsuesbprddat000
LASO Core Production,microsoft.insights/actiongroups,QS-OMS-WS_AG_1,,,,,,global,qs-oms-rg,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qs-oms-rg/providers/microsoft.insights/actiongroups/QS-OMS-WS_AG_1
LASO Core Production,Microsoft.KeyVault/vaults,qsuekvdeployprod,,,,,,eastus,qsuergdeployprod,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergdeployprod/providers/Microsoft.KeyVault/vaults/qsuekvdeployprod
LASO Core Production,Microsoft.KeyVault/vaults,QSinf,,,,,,eastus,QS-OMS-RG,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/QS-OMS-RG/providers/Microsoft.KeyVault/vaults/QSinf
LASO Core Production,Microsoft.KeyVault/vaults,qskvuedevdeploy,,,,,,eastus,qsrguedevmanagement,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsrguedevmanagement/providers/Microsoft.KeyVault/vaults/qskvuedevdeploy
LASO Core Production,Microsoft.KeyVault/vaults,qskvueprddashboard,,,,,,eastus,qsuergprdmanagement,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprdmanagement/providers/Microsoft.KeyVault/vaults/qskvueprddashboard
LASO Core Production,Microsoft.KeyVault/vaults,qskvueprddeploy,,,,,,eastus,qsuergprdmanagement,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprdmanagement/providers/Microsoft.KeyVault/vaults/qskvueprddeploy
LASO Core Production,Microsoft.KeyVault/vaults,qsuekvprddashboard,,,,,,eastus,qsuergprdmanagement,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprdmanagement/providers/Microsoft.KeyVault/vaults/qsuekvprddashboard
LASO Core Production,Microsoft.KeyVault/vaults,qsuekvprdprivate,,,,,,eastus,qsuergprd000,/subscriptions/c200c0a3-9cac-4dc7-a3aa-467d9d4fc273/resourceGroups/qsuergprd000/providers/Microsoft.KeyVault/vaults/qsuekvprdprivate
